name,star,category,address,reviews,lat,long,station,place
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,흔한 꼬치가 아닙니다. 두툼해서 한입 가득차고 부드럽게 구워져서 씹히는 맛도 예술입니다. 줄서는 이무가 있었네요.,37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,돼지고기 야키토리. 고기가 크고 맛있습니다. 한번쯤 가볼만한 곳. 저녁엔 대기 있습니다.,37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,"두번추천, 세번추천, 백번추천!!!
여기서는 꼭 하이볼드세요! 다른 곳에서 파는 것과 다름. 그리구 대창무침 향이 장난없어요ㅠㅜ깨끗한 맛. 돈꼬치는 말.잇.못.J.M.T",37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,사진은 족발구이. 2년 단골하면서 최근에 처음 시켜봄. 하이볼 맛집. 모듬꼬치구이 맛집. 꼬치구이 장인이 계시다! 예전에 진짜 자주 갔는데 요즘 사람이 좀 늘어서 가끔 웨이팅 있다보니 약간 뜸해짐. 그래도 맛있는 집이 잘 되어서 다행이기도 하고 아쉽기도 하다.,37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,일주일에 두번 왔어요.돼지꼬치종류는 삼겹살빼고 모두 추천드립니닷!,37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,꼬치 고기의 수준을 넘어선 푸짐한 양과 절묘한 굽기 스킬. 장인의 손맛이 제대로.,37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,잠시나마 일본에 온 느낌이 들었습니다. 고기 외의 꼬치 종류도 정말 맛있었어요.,37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,철학이 느껴지는 집. 일본 맛집들과 견주어도 뒤지지 않을 곳. 모듬은 둘이 먹기엔 약간 많습니다.,37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,"고기는 맛있음
간은 가끔 비릴 때가 있음..
인기 많아서 웨이팅 있는 날 다수",37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,일본식 꼬치요리 맥주안주로 기가막힘 볼살꼬치가 제일 좋았음,37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,맛있어요. 저렴한 가격에 다양한 부위를 숯불향으로 즐겨보세요,37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,야키톤이 맛있는데...큽니다... 굉장히 덩어리가 큽니다 암튼 맛있습니다,37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,"혼자가도 좋고요 같이가도 좋아요 항정살꼬치구이 추천! (심장, 갈매기살, 볼살도 맛있어요)",37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,"일본 이자카야 온줄 알았음.

꼬치구이 맛집.…",37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,"개인적으로 꼬치를 시켜먹는게 이득인듯.
꼬치는 돈설, 볼살, 항정살, 목살이 맛있다!",37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,일본 현지에 비교해도 손색 없는 맛. Detailed onwer and good taste,37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,분위기도 좋고 고기질도 맛도 매우좋았습니다!,37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,탱탱한 고기. 웨이팅의 이유를 알 게 해줌.,37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,"배가 작은 나를 탓하게 되는 장소.
하이볼도 기가 막히고,
모든 꼬치를 정말 끝장 내는 곳.",37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,돼지샤브샤브랑 꼬치구이 아주 맛있음.,37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,항정살 꼭드세여... 웨이팅 각오하고 가야함 돼지류 다 마시씀,37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,가성비 좋아요. 맛도 있고,37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,"다신안간다.
오뎅탕은 싸구려오뎅.
꼬치도 별로.
문어튀김 더별로.
먹보인 제 친구가 남겼습니다.
김치맛집",37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,주변에서는 수준급 꼬치구이임.  지나가다 꼬치구이가 생각 난다면 여기 고려해보는것 추천,37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,"돼지고기꼬치를 홍대에서 가장 잘하는집
적절한 불맛과 국내에 흔치않은 메뉴로 가장 잘 표현해내는곳",37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,음식의 양과 질은 좋습니다만 계속 그것만 먹기에는 좀 기름지고 물립니다(모듬 꼬치 주문) 피클이나 절임 종류가 같이 나온다면 더 좋았을 것 같습니다,37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,"Youtube에서 동영상 보고 혹해서 방문했는데 진짜 음식들이 기가막히게 맛있었습니다. 처음 특우설구이? 너무 맛있었구요, 기름진거 많이 먹다가 대창무침시켰는데 개운하니 너무 맛있었습니다. 맥주도 다 괜찮았는데 하이볼은 무난한게 비추에요.
음식은 진짜 최고입니다",37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,좋아요 좋아 배부르고 먹을거많은 꼬치,37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,제발 여기 오면 특설 드세요 레알루다가 시그니처임,37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,"꼬치가 4조각 꽂은 1piece에 3-5,000원 씩이라 처음엔 비싸다 생각했는데 고기조각의 크기를 보고 끄-덕. 맛은 엠티 고기처럼 불향나면서 속은 육즙이 찬 부드러웃 맛 끄-덕x2. 다만 주류가 비싸서 먹다보면 금방 지출이 커질듯.",37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,다른곳에서는 맛볼수없는 돼지고기 특수부위꼬치집. 숯불에 잘구워져서 향긋하고 타래가 앏게 발려있다. 종업원들도 모두 친절하다. 꼬치이외에도 다수의 단품요리 존재,37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,꼬치가 참 맛있는 곳이지요,37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,특상 돈설 강추! 돼지 부속 자체의 냄새를 싫어하시면 거부감이 있으실지도 있지만 그 이외에는 꼬치의 불맛과 고기 및 부속의 맛과 식감이 그대로 살아있어요. 굽는분 두분이 전수 받으시던데 그래서 조금 나오는 시간이 단축 되었던 것 같아요.,37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,"끝내주는 야키부타 꼬치구이집.
입안에서 육즙이 터진다",37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,숙련된 사장님의 노련한 굽기 실력. 다양한 돼지 특수부위를 좋은 가격에 여럿 맛볼수 있다. 테이블간 간격이 살짝 아쉽고 서버분들이 정신없이 바쁘지만 서비스는 좋다.,37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,"돼지꼬치 구이 집, 항정살 너무 맛있다. 기본적으로 구이, 튀김할거 없이 다 맛있다. 이야기하면 하이볼에 토닉 대신 그냥 탄산수를 넣어서 준다.",37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,"2차로도 좋고 직접 고기 구워먹기 싫으신 분들은 고깃집과 비슷한 가격대에 직접 구워주는 고기꼬치를 먹을 수 있어서 좋아요
힌번에 많이 시키기 보단 시간 차를 두고 2개씩 시켜  따듯하게 드시는걸 추천합니다",37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,맛있어요~~,37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,돼지고기 꼬치의 육즙이 살아있다!,37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,홍대에서 꼬치를 먹을 거라면 여길 가자. 주인장이 일본사람이라곤 하지만 재료는 국산이니 너무 걱정 말길.,37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,이거보다 더 맛있기는 어려울 것 같다.,37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,맛있음 가격대도 괜찮음,37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,젊은취향 맛은좋은데 둘이서가기좋고 40이상은 시끄러울듯,37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,맛있는 꼬치구이집이지만 작은장소에 사람이 많아서 기다리면서 먹어야할지는 모르겠음,37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,집근처에 이런데가 있었다면 초빼이됬을 듯. 이자까야의 탈을 쓴 고기맛집. 두툼하며 부드럽고 육즙이 살아있다.,37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,굽는 강도에 따라 맛의 미묘함,37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,꼬치가 한 테이블당 4개인걸 제외하고는 아주 만족한 식당이었습니다 특히 볼살의 식감이 되게 맛있었습니다,37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,99천원. 글쎄요...회도아쉽고 스끼도 좀아쉬웠음. 평범함.,37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,"JMT
오늘도 질렀네요. 무조건 맛있습니다.

또 먹었습니다. 계속 맛있어요.",37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,"꼬치에 가볍게 맥주한잔 하기에 좋다. 돈설, 간, 막창, 락희볼 네 가지가 맛있다.",37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,가격은 약간 비싼 느낌. 음식 퀄리티는 괜찮으나 주류 등 가격이 비싸요.,37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,돼지고기 꼬치 전문점으로. 대기가 엄청 길다. 맛은 생각하는 그 맛. 한 번 정도는 먹을만 함,37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,일본분위기 좋구 꼬치도 맛있어요 기본안주가 진짜 맛있어요 ㅋㅋ,37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,"우리나라 최고의 돼지꼬치집
아사히 생맥도 굳, 근데 생맥 값은 좀 내려줬으면..",37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,"꼬치구이 방송나온후 두번째 방문!!
줄서는 것만 빼고 쵝오",37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,확실히 초창기보단 임팩트가 많이 떨어진 것 같은 요즘이다. 돼지라서 그런지 꽤나 헤비한편,37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,"육즙이 살아있어요
짱!
가격도 착하네요",37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,"진촤 맛있어!
역시 언제가도 실망없는곳",37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,저렴하진 않지만 깨끗하고 괜찮은 일식 꼬치구이집.,37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,육즙맛나는 꼬치.  메뉴도 다양하고 소주  안주에 최고,37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,최고의 맛집입니다.,37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,"제 입맛에는 너무 안 맞네요.
돼지고기는 다 익혀 먹어야 된다는 주의라서.",37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,"고기의 굽기정도가 대박입니다.
맛도 좋습니다",37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,와 여기는 진짜 꼬치 좋아하고 고기 좋아하면 한번 와보십시오 장난아닙니다,37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,"꿀맛 항정살 목살 맛있음

위스키베이스 주류메뉴 하이볼 새콤달콤함 맛있음",37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,"위생상태  굿
맛은  최고의 맛
가격도  저렴합니다",37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,"4번째 방문
맛없음
가지마시오
줄서기 싫소",37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,꼬치구이 넘넘 맛있어용,37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,돼지 샤브샤브가 궁금하여 찾았으나 정말 냉동 돼지고기였다 맛도 그닥.. 샤브샤브는 소고기로 먹자,37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,"돼지꼬치구이와 돼지샤브샤브를 즐길 수 있는 음식점으로, 낮부터 제법 사람이 많은 편이다.",37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,맛있고 고기도 두툼하고 간도 딱맞내요^^,37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,여기 유튜브보고갔는데 아 꼬치 육즙 또가고싶음 추추추추추춫추천,37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,웨이팅 한시간해서 겨우먹엇다 꼬치맛있따,37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,모둠꼬치가 아주 맛있음,37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,좋아요음식맛있습니다,37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,생활의달인보고 갔는데 모든메뉴 다맛있었음. 재방문의사 백퍼!,37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,꼬치모듬. 아주 완벽함. 먹던 술이 다 깰정도.,37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,진짜 맛있어요!,37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,아사이 생맥이 어마무시하게 궁합이 좋습니다,37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,맛있었는데 왔다갔다해,37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,"여기 꼬치 레알 굿굿, 개인적으로 볼살 및 파 추천",37.5582416,126.9247078,홍대입구역,음식점
락희돈,4.3,술집,서울특별시 마포구 월드컵북로2길 86,한입에 와~할정도는 아니나 가성비 괜찮은 집.,37.5582416,126.9247078,홍대입구역,음식점
