name,review,review_tags,target,가성비,귀여운,넓은,단체,만족,모던,분위기,비주얼,아늑,위생,응대,이색음식,이색테마,클래식,혼자
이리에라멘,"돈코츠미소라멘에 양배추가 있어서인지 안느끼하고 맛있었어요, 또 생각나는 맛이에요.직원분들도 친절하셔요","음식이 맛있어요, 혼밥하기 좋아요, 친절해요",['응대'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
이리에라멘,여기 존맛탱임.자주감,"음식이 맛있어요, 재료가 신선해요, 양이 많아요, 가성비가 좋아요, 혼밥하기 좋아요",['만족'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
이리에라멘,이리에라멘 이리 맛있어도 되는겁니까.진한 육수의 시오라멘부터 비빔면인가 싶을정도로 녹진한 미소라멘까지 너무 맛있네요 모든 메뉴가 궁금해지는 라멘집,"음식이 맛있어요, 특별한 메뉴가 있어요, 친절해요",['만족'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
이리에라멘,최애맛집.요즘엔 미소에꽂혔었는데 지인이랑 가서 아부라 소바먹고왔는데 이것도 너무 맛있어요.친절한 사장님과 실망 실패없는 메뉴,"음식이 맛있어요, 특별한 메뉴가 있어요, 양이 많아요, 친절해요, 혼밥하기 좋아요","['만족', '응대']",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
이리에라멘,도미시오라멘 메뉴 특이하고 맛있어요.추가로 시킨 가라아게 너무 맛있어서 하나 더시켰어요.,"매장이 청결해요, 특별한 메뉴가 있어요, 음식이 맛있어요, 혼밥하기 좋아요",['이색음식'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
이리에라멘,도미시오라멘이 궁금해서 가봄 한국 라멘집에서 이런 메뉴를 보다니 생선을 원래 안좋아하지만 아주 맛있게 먹음 도미의 풍미는 강하게 느껴져서 호불호는 있겠으나 비린맛은 없고 면이랑 토핑이랑도 잘 어울림 새로운 사장님도 친절하시고 깨끗함 지리탕 좋아하는 사람은 맛있게 잘먹을듯,"특별한 메뉴가 있어요, 음식이 맛있어요, 재료가 신선해요, 친절해요, 혼밥하기 좋아요","['이색음식', '응대', '위생']",0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
이리에라멘,쉽게먹을수 없는 도미라멘을 먹게되어 좋았으며 너무 맛있게 잘먹었습니다.,"매장이 청결해요, 친절해요, 음식이 맛있어요, 특별한 메뉴가 있어요, 재료가 신선해요",['이색음식'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
이리에라멘,육수가 풍미있고 깊어요 면발이 쫀쫀하고 여러 재료들이 조화롭게 잘어우러지구요 와사비밥은 처음 먹어보는데 요거 별미네요 추운겨울에 또 먹으러갈거같아요,"음식이 맛있어요, 특별한 메뉴가 있어요",['이색음식'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
썬키친,벌써 세번째 방문이네요 바 자리는 처음 앉아봤는데 깔끔하고 좋았어요.금요일 여섯시반쯤 가니 확실히 사람이 빨리 차더라고요.한돈목살구이는 조리시간이 다른 음식에 비해 좀 걸리는듯했지만 담백하고 맛잇었어요.곁들일 소스.가 세가지가 나와 다양한 맛으로 즐길 수 있었네요.사이드의 트러플오일짜파게티 강추입니당.트러플향 진짜 강하고 맛있어요 ,"친절해요, 음식이 맛있어요, 인테리어가 멋져요",['만족'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
썬키친,요리주점이라 그런지 식사안주메뉴 모두 합쳐서 가지수가 꽤 됩니다.고등어 덮밥 너무 맛잇어요.사진찍고나면 와샤샤샤 부셔서 비벼주시는데 먹기도 편하고 점심메뉴로도 좋은것 같숩니다.다른 메뉴도 깔끔하고 전부 맛낫어요.매장도 깨끗하고 직원분들도 다 너무 친절하십니다.매장안쪽에 바로 되어있는 자리가 있는데 혼밥혼술 하기에도 좋아보였어요.센스있게 휴대폰 거치대가 있더라고요.다음에 다른 친구들 데리고 재방문 하려합니다.다른 메뉴들도 먹어보고싶네영 ,"매장이 청결해요, 친절해요, 혼술하기 좋아요, 특별한 메뉴가 있어요, 음식이 맛있어요","['위생', '응대', '혼자', '만족']",0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
썬키친,고등어덮밥으로 유명하길래 가봤는데 정말 맛있고 직원분들도 친절하세요 초생강 원래 하나도 안 먹는데.여기는 초생강도 맛있어서 다 먹었어요.,"특별한 메뉴가 있어요, 음식이 맛있어요, 인테리어가 멋져요, 음악이 좋아요, 친절해요",['응대'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
썬키친,고등어덮밥이 정말 맛있어요.,"음식이 맛있어요, 특별한 메뉴가 있어요, 친절해요",['이색음식'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
썬키친,고등어덮밥이랑 크림버섯누룽지가 미쳤음 존맛,"음악이 좋아요, 인테리어가 멋져요, 단체모임 하기 좋아요, 음식이 맛있어요, 특별한 메뉴가 있어요",['이색음식'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
썬키친,고등어 덮밥 최고 썬치킨 누들 조금 매운데 그래도 맛있어요.,"음식이 맛있어요, 특별한 메뉴가 있어요, 대화하기 좋아요, 인테리어가 멋져요, 친절해요",['이색음식'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
썬키친,친구가 가자고 해서 방문했는데 만족스러웠어요 특히 고등어덮밥이 비리지도 않고 정말 맛있더라구요.그런데 크림버섯 누룽지는 맛있기는 했지만 누룽지가 전혀 느껴지지 않아서 그냥 트러플 크림 버섯 리조또의 느낌이었어요.다음에 다른 메뉴도 먹어보고 싶어요.,"음식이 맛있어요, 특별한 메뉴가 있어요, 인테리어가 멋져요, 대화하기 좋아요, 단체모임 하기 좋아요","['이색음식', '만족']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
썬키친,합정 최애 맛집입니다 다른건 몰라도 고등어덮밥은 꼭꼭꼭 드세요 존맛.술마시러도 왔었는데 이번엔 밥먹고 가요 점심이든 저녁이든 항상 사람이 많네요 미리 예약하고 가시는걸 추천합니다,"음식이 맛있어요, 특별한 메뉴가 있어요, 친절해요, 매장이 청결해요","['만족', '이색음식']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
썬키친,고등어 덮밥 이 녀석 정말 혁명.제 원픽 메뉴 너무 맛있어요.,"음식이 맛있어요, 특별한 메뉴가 있어요, 인테리어가 멋져요, 단체모임 하기 좋아요, 친절해요","['이색음식', '만족']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
썬키친,고등어덮밥과 크림버섯누룽지를 꼭 드세요.,"음식이 맛있어요, 혼술하기 좋아요",['이색음식'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
썬키친,맛있어요식사류부터 안주류까지.음료도 다양하게 있어서 골라먹는 재미가있어요 사장님도 매우친절하시고 굳굳.,"음식이 맛있어요, 특별한 메뉴가 있어요, 매장이 청결해요, 친절해요, 인테리어가 멋져요",['응대'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
썬키친,고등어 덮밥 너무 맛있어요,"음식이 맛있어요, 술이 다양해요, 특별한 메뉴가 있어요, 혼술하기 좋아요, 대화하기 좋아요",['이색음식'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
썬키친,고등어덮밥 맛있다고 친구가 꼬셔서 왔는데 정말 맛있네요.다음에 왔을때도 고등어덮밥은 또 시킬려구요,"음식이 맛있어요, 특별한 메뉴가 있어요","['이색음식', '만족']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
썬키친,맛있고 다들 너무 친절하셔요,"음식이 맛있어요, 술이 다양해요",['응대'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
썬키친,죤맛 고등어밥,음식이 맛있어요,['이색음식'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
썬키친,사장님이 너무 친절하셔서 기분좋게 식사 할 수 있었어요 메뉴가 다 너무 맛있어서 합정에서 지인들 만날때는 썬키친으로만 오는데 데려갔던 지인들이 다 좋아했어요 맛집인정,"음식이 맛있어요, 특별한 메뉴가 있어요, 인테리어가 멋져요, 친절해요, 매장이 청결해요","['응대', '만족']",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
썬키친,처음 방문하면 시그니처메뉴 고등어덮밥부터 먹어봐야 함 하지만 모든 메뉴가 너무 맛있는걸.그냥 공깃밥조차 맛있는 신기한 곳,"혼술하기 좋아요, 인테리어가 멋져요, 기본 안주가 좋아요, 음식이 맛있어요, 특별한 메뉴가 있어요",['이색음식'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
썬키친,친절하십니다 맛은 제 취향은 아니었으나 고등어를 좋아하신다면 맛있게 먹을 것 같습니다 북적북적한 분위기였어요.,"단체모임 하기 좋아요, 친절해요, 특별한 메뉴가 있어요","['응대', '이색음식']",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
썬키친,고등어덮밥.,"음식이 맛있어요, 인테리어가 멋져요, 대화하기 좋아요",['이색음식'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
썬키친,너무너무맛있어요 고등어덮밥 무조건 드세요 다들 ,"인테리어가 멋져요, 음식이 맛있어요, 특별한 메뉴가 있어요, 매장이 청결해요","['만족', '이색음식']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
썬키친,고등어덮밥 맛있어서 두그릇 먹은 사람입니다 첫 방문인데 음식도 맛있고 사장님께서 너무나 친절하게 해주셔서 또 방문하고 싶은 마음이 드네요 사업 번창하세요,,"['이색음식', '만족', '응대']",0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
썬키친,크림버섯 누룽지 너무 맛있어요 느끼하지않고 계속 먹어도 질리지않는 맛입니다.가리비찜도 신선하고 너무 맛있었어요 재방문의사 100입니다,,"['이색음식', '만족']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
썬키친,음식도 분위기도 너무좋아 술술 들어갑니다.,,['분위기'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
라무라 합정점,"을지로 때부터 좋아하는 라멘집.개인적으로 돈코츠라멘보다 토리파이탄이 취향인데, 그중에서도 세손가락 안에 드는 라무라.합정에 생겨서 기쁩니다.고사리랑 메추리알로 새알 둥지 표현한 것도 귀여워요.생각보다 회전율 좋아서 맛집치고는 오래 안기다렸습니다","친절해요, 매장이 청결해요, 혼밥하기 좋아요, 인테리어가 멋져요, 음식이 맛있어요",['만족'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
라무라 합정점,웨이팅 필수.30분 전에 가서 대기번호 뽑았더니 오픈하고 바로 들어갔어요.간이 잘 밴 메츄리알이랑 닭다리.크으 그리고 육수.존맛탱구리.또 먹으러 갈겁니다.저랑 친구는 병아리메츄리알닭다리 메뉴 먹었는데 양이 적당했어요.,"친절해요, 음식이 맛있어요, 특별한 메뉴가 있어요",['만족'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
라무라 합정점,짠거 잘 못드시는 분은 좀 짤듯해용.그래두 맛있고 너무 친절해서 기분 좋았어용.매장은 협소하고 바테이블이라 좀 불편할수도.그리고 웨이팅 별로 안하려면 테이블링 걸고 가세용.저흰 걸고 가서 1도 안기다림,"특별한 메뉴가 있어요, 친절해요",['응대'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
라무라 합정점,육수가 담백하고 진해서 맛있습니다.처음 가보는거라 기본 메뉴인 백으로 먹었는데 다음에는 다름 메뉴들도 도전해보고 싶네요 오픈한지 한 시간만에 대기 마감이라 인기를 실감하기도 했습니다,"혼밥하기 좋아요, 특별한 메뉴가 있어요, 음식이 맛있어요, 친절해요, 매장이 청결해요",['만족'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
라무라 합정점,진한국물과 야들한 고기가 환상입니다.계피만두 별미니까 꼭 시키세요 육즙 미쳤어요 ,"특별한 메뉴가 있어요, 음식이 맛있어요, 친절해요",['만족'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
라무라 합정점,유튜브를 보다가 우연히 알게 된 라무라 가봐야지 각만 재다가 가보았습니다.디너 시작 전 20분 정도에 가서 미리 예약을 해놨어서 수월하게 들어갔어요.친절했습니다.흑이랑 백을 먹었는데 백은 맑고 눅진한 백숙 같은 느낌이였고 흑은 일본식 쯔유의 느낌이 강하게 나면서 닭기름이 섞인 단짠느끼.의 맛이였어요.개인적으로는 백이 제 취향이였어요 다음에 빨강도 먹으러 가겠슴다.,"친절해요, 특별한 메뉴가 있어요, 양이 많아요","['만족', '응대']",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
라무라 합정점,장점 맛있고 청결하고 친절하심.선주문결제는 식사 후 하고 원격 줄서기 하는 거라 주문 시간이 절약되서 편리함.단점 여름에 뜨거운 음식을 먹어야 하는데 가게가 너무 더움.카운터 자리 간 간격이 좁은 편이니 옆 자리와 아크릴 가림막이 있으면 좋겠음.,"음식이 맛있어요, 혼밥하기 좋아요",['응대'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
라무라 합정점,"라무라 라면계의 혁명, 이단아.","가성비가 좋아요, 재료가 신선해요, 음식이 맛있어요, 특별한 메뉴가 있어요, 친절해요",['만족'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
라무라 합정점,"키워드를 5개 밖에 고르지 못하는 것이 아쉬울 정도예요,,.라면도 맛있을 뿐더러,,, 너무너무너무너무너무너무 친절하세요 덕분에 시간 놓치지 않고 잘 탈수 있었어요,,, 너무 감사드려요,,, 직원분들, 사장님들 복 많이 받으시구 행복만 하세요","음식이 맛있어요, 양이 많아요, 인테리어가 멋져요, 친절해요, 매장이 청결해요","['만족', '응대']",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
라무라 합정점,진짜 너무맛있어요.양도 진짜많고 직원분들도 다 친절하시고 또 가고싶은 맛이에요 ,"음식이 맛있어요, 재료가 신선해요, 양이 많아요, 특별한 메뉴가 있어요, 친절해요",['응대'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
라무라 합정점,평일 점심 기준 50분 정도 일찍 도착하고 대기 걸어놓으니 첫 타임에 들어갔습니다.백색병아리 주문했는데 먹다보니 조금 짜게 느껴졌어요 그래서 육수 추가했는데 간이 안된 육수가 더 맛있더라구요 날이 더웠어서 그런가 개인적으론 한시간씩 기다려 가며 먹을 정돈 아닌 것 같지만 그래도 양도 많고 직원분들도 친절하셨어요,"혼밥하기 좋아요, 친절해요, 매장이 청결해요",['응대'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
라무라 합정점,담백한 육수와 기본에 충실한 맛이였습니다.먹기전 앞에있는 마늘을 넣을것을 추천합니다.확실히 웨이팅할 보람이 있네요.,"음식이 맛있어요, 재료가 신선해요, 인테리어가 멋져요, 혼밥하기 좋아요, 친절해요",['만족'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
라무라 합정점,1시간 넘게 기다렸는데 그냥먹을만한 정도였어요 흑색먹었는디 대체적으로 간이 쎄고 느끼했어요 적색이 궁금하네요 그래도 친절하셔서 좋아요,"혼밥하기 좋아요, 친절해요",['응대'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
라무라 합정점,적색 백색 흑색 다 맛있어요.그냥 여러번 와서 다 드셔보시길.잘 먹는 축에 속하지만 항상 병아리 사이즈 먹고 가요 왜냐면 계피교자랑 음료를 주문하기 때문.다음에는 고기밥 먹어보고 싶어요.친절하고 맛있는 라무라.웨이팅은 항상 있으니 테이블링으로 먼저 예약해두시길.,"음식이 맛있어요, 양이 많아요, 특별한 메뉴가 있어요, 혼밥하기 좋아요, 인테리어가 멋져요",['응대'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
라무라 합정점,맛은 닭 육수 베이스에 간장 맛이에요.저는 돈코츠 라멘을 더 좋아하는 편이지만 목넘김이 깔끔해서 맛있게 잘 먹었어요.고사리랑 메추리알이 둥지를 표현한 것 같아서 보는 재미도 있었네요,"친절해요, 매장이 청결해요, 재료가 신선해요, 음식이 맛있어요, 혼밥하기 좋아요",['비주얼'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
라무라 합정점,비주얼은 뭔가 충격이었지만 맛있었고 특히 교자가 완전 맛있어요 ,"양이 많아요, 혼밥하기 좋아요, 친절해요",['비주얼'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
라무라 합정점,"직원 분들께서 매우 친절하시고, 요리도 엄청 맛있습니다.추천합니다.","친절해요, 매장이 청결해요, 음식이 맛있어요, 특별한 메뉴가 있어요, 혼밥하기 좋아요",['응대'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
