name,star,category,address,comment,dist,reviews,target,매칭 키워드,review_tags
바다회사랑2호점,4.3,생선회,서울 마포구 동교로 143,싱싱한 방어 먹으러 홍대 횟집,2공항경의중앙홍대입구역 1번 출구에서535m,포장해서 먹어본 적 있는데 확실히 가서 먹어야 훨씬 맛있다! 방어엔 김인데 김추가가 있는것은 조금 박하다싶지만 그럼에도 방어가 정말 맛있다.. 큼직한 회 겁나서 못먹는데 그렇지만 맛있다😭 여기 방어 맛있다... 왜 줄서는줄 알겠다...,,,"음식이 맛있어요, 재료가 신선해요"
바다회사랑2호점,4.3,생선회,서울 마포구 동교로 143,싱싱한 방어 먹으러 홍대 횟집,2공항경의중앙홍대입구역 1번 출구에서535m,"방어로 유명한 바다회사랑! 2호점을 들렀습니다. 방어 대자에 99000원이고요, 회가 두꺼워서 식감도 아삭아삭! 맛있습니다!다만 요즘 인기가 많아서인지 포장주문 전화 100번해도 안되더라구요!그래서 직접 가서 포장주문 했습니다. 3시 반 정도 갔을때 앞에 포장주문 대기자 세네분정도 계셨어요!7시에 픽업하러가니까 대기줄이 길더라구요. 정말 맛보고 싶은데 추운건 싫다하시는 분은 포장주문 추천합니다.",,,음식이 맛있어요
바다회사랑2호점,4.3,생선회,서울 마포구 동교로 143,싱싱한 방어 먹으러 홍대 횟집,2공항경의중앙홍대입구역 1번 출구에서535m,"첫방문. 1호점은 2시, 2호점은 2시반 오픈. 오후 3시에 도착했는데 줄서있는 것아니고 입구 앞이 혼란스러웠는데 잠시 후 2층 열어줌. 일행은 2시반에 1호점 갔는데 대기 4팀이라고 해서 2호점에서 먹음. 느끼한 걸 안 좋아하는 일행이 있어서 온전히 방어로 도전하기는 위험해서 여자 3명이서 방+연 소 주문. 회+매운탕 먹으니 3명이서 배부르게 먹음. 방어맛은 유명한 만큼 비리지 않고 훌륭했음. 다음에 간다면 방어로만 주문할 듯. 매운탕 진짜 맛있었음. 깔끔 칼칼이라서 입안을 씻어줌.
 1호점 들렸다 온 일행말로는 2호점이 훨씬 넓고 깨끗하다함. 이 날 눈이 많이 내렸는데 2인석 창가석에 앉은 다정한 연인들은 흐뭇하게 바라보며 술이 술술 들어감.",,,"매장이 넓어요, 음식이 맛있어요, 가성비가 좋아요, 매장이 청결해요, 친절해요"
바다회사랑2호점,4.3,생선회,서울 마포구 동교로 143,싱싱한 방어 먹으러 홍대 횟집,2공항경의중앙홍대입구역 1번 출구에서535m,"남자친구랑 둘이서 대방어 + 생연어 소짜리
60,000원에 배부르게 먹었어요!
이거 먹으러 서울까지 왔는데 너무 맛있네요.. 후회없는 선택이었어요!!!
지금 딱 대방어 철이니까 꼭 지금 드세요
너무너무너무너무 맛있어요
다음엔 매운탕까지 꼭 함께 먹고 싶네요!",,,"친절해요, 양이 많아요, 재료가 신선해요, 가성비가 좋아요, 음식이 맛있어요"
바다회사랑2호점,4.3,생선회,서울 마포구 동교로 143,싱싱한 방어 먹으러 홍대 횟집,2공항경의중앙홍대입구역 1번 출구에서535m,겨울엔 대방어 필수인거 아시죠.... 본점은 웨이팅 길어서 2호점 갔는데 너무 맛있었어요!! 역시 방어는 바다회사랑입니댜 이름값합니다 맛있어용,,,"양이 많아요, 가성비가 좋아요, 특별한 메뉴가 있어요, 음식이 맛있어요, 재료가 신선해요"
바다회사랑2호점,4.3,생선회,서울 마포구 동교로 143,싱싱한 방어 먹으러 홍대 횟집,2공항경의중앙홍대입구역 1번 출구에서535m,"1년에 한번씩 겨울이 오면 방문하는 곳이에요.
방어와 연어는 늘 맛있네요^^ 웨이팅이 긴 점만 빼곤 모든 게 다 좋았어요. 김과 방어 묵은지 무쌈 그리고 고추냉이 올려서 먹으면 진짜 꿀맛이에요. 초밥용 밥도 나오는데, 뭉쳐서 고추냉이와 연어 올리면 연어초밥으로 변신해요! ㅎㅎ 넘 천상의 맛. 매운탕도 얼큰하고 생선살도 쫄깃하고 맛있어요. 한상가득 배부르게 먹을 수 있눈 곳이에요. 가성비 맛집이에요",,,"양이 많아요, 음식이 맛있어요"
바다회사랑2호점,4.3,생선회,서울 마포구 동교로 143,싱싱한 방어 먹으러 홍대 횟집,2공항경의중앙홍대입구역 1번 출구에서535m,"평일 오픈런으로 다녀왔어요
2시 조금 넘은 시간에 도착했는데 한큐에 들어갔네요 엄청 바쁜 시즌이라 정신 없었는데 방어 퀄은 기대 이상입니다 적당히 기름져서 좋았어요 소짜 둘이서 먹었는데 양도 많았구요
먹고 나오니깐 줄이 넘 길어서 다음에 오더라도 오픈 맞춰 가야겠다 싶었네요",,,음식이 맛있어요
바다회사랑2호점,4.3,생선회,서울 마포구 동교로 143,싱싱한 방어 먹으러 홍대 횟집,2공항경의중앙홍대입구역 1번 출구에서535m,남녀 둘이서 소자는 생각보다 적다고해서 중자 시켰는데 배터지게 먹을 수 있어요!! 그렇다고 남길 정도로 많지는 않고 소자 시켰으면 후회할 정도? 중자는 배부르게 먹을 정도?의 양이에요! 수요일에 5시반쯤 갔는데도 웨이팅 1시간이네요 후덜덜...주중에도 웨이팅 각오하고 가시길...맛은 믿먹! 대방어는 진리죠!,,,"화장실이 깨끗해요, 음식이 맛있어요, 특별한 메뉴가 있어요"
바다회사랑2호점,4.3,생선회,서울 마포구 동교로 143,싱싱한 방어 먹으러 홍대 횟집,2공항경의중앙홍대입구역 1번 출구에서535m,"수요일 저녁 6시 30분부터 30분정도 웨이팅하고 들어갔어요. 가게도 시끄럽고, 가격도 비싸고 김과 김치 추가비용있고 웨이팅도 있지만... 방어 넘 맛있어요. 겨울마다 찾게 돼요. 회 큰 거 좋아하시는 분들은 좋아할 것 같아요~~!",,,음식이 맛있어요
바다회사랑2호점,4.3,생선회,서울 마포구 동교로 143,싱싱한 방어 먹으러 홍대 횟집,2공항경의중앙홍대입구역 1번 출구에서535m,"주말에 1호점에서 오픈30분전에 와서 기다리다가 2호점이 자리가 더 많다길래 와서 30분 기다리고 들어갔어요
추운겨울 기다리기 힘들어서 다음엔 포장 이용하려구요 친절하고 맛있었어요~",,,재료가 신선해요
바다회사랑2호점,4.3,생선회,서울 마포구 동교로 143,싱싱한 방어 먹으러 홍대 횟집,2공항경의중앙홍대입구역 1번 출구에서535m,"회 너무 맛잇어요ㅠㅠㅠㅠㅠㅠㅠ 너무 싱싱하고 진짜,,두꺼운 회 너무 조아하는데 물리는거 없이 좋앗어요! 같이 준 배추김치랑 막장, 김, 초장 등도 좋고 또 가구파요! 수욜 네시반쯤 갓는데 2호점은 웨이팅 없어 바로 먹을 수 있엇습니다ㅎㅎ",,,"음식이 맛있어요, 재료가 신선해요"
바다회사랑2호점,4.3,생선회,서울 마포구 동교로 143,싱싱한 방어 먹으러 홍대 횟집,2공항경의중앙홍대입구역 1번 출구에서535m,"핵 맛도리
방어 얼른 드세용오🤍
저는 소자를 시켰습니다
위에 꽃모양으로 커팅된 것도 카와이
평일 3시에갔는데 자리 금방 차더라구요
평일 4시반정도엔 가야지 웨이팅 없이 앉을 수 있을 것 같아요 🤍 매운탕도 넘 맛있슴다",,,"음식이 맛있어요, 양이 많아요, 재료가 신선해요"
바다회사랑2호점,4.3,생선회,서울 마포구 동교로 143,싱싱한 방어 먹으러 홍대 횟집,2공항경의중앙홍대입구역 1번 출구에서535m,"대방어 하면 바다회사랑이죠
해마다 방문하는데
해마다 인기가 많아져서
예나 지금이나 항상 
인기가 많지만
날이갈수록 웨이팅이 길어지는 와중에
2호점 겨우 성공했어요
두명이서 대방어 (소) 매운탕 먹었어요
둘이 먹기 딱 좋아요",,,"재료가 신선해요, 음식이 맛있어요, 특별한 메뉴가 있어요"
바다회사랑2호점,4.3,생선회,서울 마포구 동교로 143,싱싱한 방어 먹으러 홍대 횟집,2공항경의중앙홍대입구역 1번 출구에서535m,"집에서 포장해서 먹었구
양도 많지만 다른 구성도 너무 알차서 좋았어요
그리구 킹뚜껑필수
기름기 해장짱😘",,,"재료가 신선해요, 음식이 맛있어요"
바다회사랑2호점,4.3,생선회,서울 마포구 동교로 143,싱싱한 방어 먹으러 홍대 횟집,2공항경의중앙홍대입구역 1번 출구에서535m,"방어 지방이 두터워질 수록,, 가격도,,
대기줄도,, 함께 부풀어오르는 곳,,

행복은,,, 어디에나 있는 것,,, ^^
@azossii",,,"음식이 맛있어요, 특별한 메뉴가 있어요, 화장실이 깨끗해요, 친절해요, 특별한 날 가기 좋아요"
바다회사랑2호점,4.3,생선회,서울 마포구 동교로 143,싱싱한 방어 먹으러 홍대 횟집,2공항경의중앙홍대입구역 1번 출구에서535m,이번 방문은 연어는 첨이였는데 너무 맛있어요!! 싯가가격이 좀 많이쌔지만 역시 맛있어요,,,"매장이 청결해요, 재료가 신선해요, 음식이 맛있어요, 양이 많아요, 매장이 넓어요"
바다회사랑2호점,4.3,생선회,서울 마포구 동교로 143,싱싱한 방어 먹으러 홍대 횟집,2공항경의중앙홍대입구역 1번 출구에서535m,"⭐️방어반+연어반⭐️이 제일 잘나가는 메뉴래요! 김에다 백김치에다 방어 쌈장이면 술이 술술🍻방어 처음 먹어봤는데, 참치보다 고소하고 맛있어요! 연어는 별로 안좋아했는데, 여기 연어는 질이 달라요 느끼하지도 않고 먹어봐야 압니다! 찬으로 산낙지도 줘요💗일행이 모두 도착해야 착석이 가능해요 저녁시간이면 평일 화요일에도 웨이팅이에요 마포주민인 지인이 추천해준 맛집인데 여기는 진짜 찐맛집💗",,,"친절해요, 특별한 날 가기 좋아요, 화장실이 깨끗해요, 특별한 메뉴가 있어요, 양이 많아요"
바다회사랑2호점,4.3,생선회,서울 마포구 동교로 143,싱싱한 방어 먹으러 홍대 횟집,2공항경의중앙홍대입구역 1번 출구에서535m,2:30 오픈이라 1:30에 가서 줄서서 3시에 입장했어요. 하지만 기다린 보람이 있네요~!! 넘넘 맛있습니다~~!!,,,"재료가 신선해요, 특별한 메뉴가 있어요, 음식이 맛있어요"
바다회사랑2호점,4.3,생선회,서울 마포구 동교로 143,싱싱한 방어 먹으러 홍대 횟집,2공항경의중앙홍대입구역 1번 출구에서535m,"수족관에 대방어가 딱 있습니다 !
대기 생각보다 얼마 안하고 들어가서 좋았어요 !
회도 맛있었습니다 !
음식 나오는데 시간이 좀 걸려요 !
들어가서 한 15-20분 정도 !
한번쯤 가볼만 합니다 !",,,"음식이 맛있어요, 특별한 메뉴가 있어요"
바다회사랑2호점,4.3,생선회,서울 마포구 동교로 143,싱싱한 방어 먹으러 홍대 횟집,2공항경의중앙홍대입구역 1번 출구에서535m,"평일 저녁시간에 가면 웨이팅 기본 한시간입니다 🥲 여자 세명에서 방어 사이즈 중 주문했는데 다 못먹었고, 차라리 소짜리 먹고 사이드 시키는거 추천드립니다. 비쥬얼은 아주 좋습니다 👍 좌석은 많은데 거리가 가까워서 대화나누기에는 조금 어렵네요 😂",,,재료가 신선해요
바다회사랑2호점,4.3,생선회,서울 마포구 동교로 143,싱싱한 방어 먹으러 홍대 횟집,2공항경의중앙홍대입구역 1번 출구에서535m,"늘 포장만해서 먹다가 우연하게 때를 잘맞춰서 홀에서 처음 먹어봤어요ㅋㅋ

역시 신선하고 맛이 좋아요
매운탕까지 맛있게 먹었네요",,,"특별한 메뉴가 있어요, 재료가 신선해요"
바다회사랑2호점,4.3,생선회,서울 마포구 동교로 143,싱싱한 방어 먹으러 홍대 횟집,2공항경의중앙홍대입구역 1번 출구에서535m,"매년 겨울만 되면 찾아가서 먹어요!
정말 맛있고 작년보다 방어가 덜 두툼하게 썰린 것 같지만 여전히 맛있네요😋
매운탕도 얼큰하니 같이 곁들여 먹기 좋더라구요!
토요일 저녁 기준으로 딱 6시에 2호점 도착해서 1시간 반 정도 웨이팅 했어요!
중간에 이탈하면 처음부터 다시 기다려야 하고
생각보다 빨리 빠지더라고요!",,,"친절해요, 음식이 맛있어요"
바다회사랑2호점,4.3,생선회,서울 마포구 동교로 143,싱싱한 방어 먹으러 홍대 횟집,2공항경의중앙홍대입구역 1번 출구에서535m,"와.. 진짜 맛있네요
세명이서 (대)95.000원 주문해서 먹었는데 양이 많아서 그런지 남았어요! 추천추천",,,"음식이 맛있어요, 양이 많아요, 특별한 메뉴가 있어요"
바다회사랑2호점,4.3,생선회,서울 마포구 동교로 143,싱싱한 방어 먹으러 홍대 횟집,2공항경의중앙홍대입구역 1번 출구에서535m,"처음으로 먹어본 방어,, 하나도 안비리고 두툼한데도 전혀 부담스럽지않았고, 묵은지랑 김이랑 와사비 싸악 올려서 먹으면,, 너무 꼬숩,,,
비록 웨이팅은 1시간반 했지만,,, 후회안해,,,",,,"특별한 메뉴가 있어요, 음식이 맛있어요, 재료가 신선해요"
바다회사랑2호점,4.3,생선회,서울 마포구 동교로 143,싱싱한 방어 먹으러 홍대 횟집,2공항경의중앙홍대입구역 1번 출구에서535m,한시간정도 대기를 했구요. 그나마 날씨가 따뜻해서 기다릴수 있었습니다. 방어를 처음먹어보는 일인이라서.. 고소하고신선합니다. 소자 시켰는데 느끼해서 다먹기엔 무리가 있네요. 한번 먹어본걸로만족합니다,,,"특별한 날 가기 좋아요, 특별한 메뉴가 있어요, 재료가 신선해요"
바다회사랑2호점,4.3,생선회,서울 마포구 동교로 143,싱싱한 방어 먹으러 홍대 횟집,2공항경의중앙홍대입구역 1번 출구에서535m,진짜 줄서서 먹을만하네요 입안에서 녹아요😍,,,"특별한 메뉴가 있어요, 음식이 맛있어요, 재료가 신선해요"
바다회사랑2호점,4.3,생선회,서울 마포구 동교로 143,싱싱한 방어 먹으러 홍대 횟집,2공항경의중앙홍대입구역 1번 출구에서535m,"양 많고 맛있어요!! 긴 설명이 필요없는 곳
웨이팅이 좀 있으니 적어도 1:50(2:30 오픈 기준)부터는 줄 서야 오픈할 때 기다리지 않고 들어가실 수 있습니다. 낮술 하는 분들이 생각보다 꽤 있으셔서 오픈런 하지 않으면 좀 많이 기다려야 할 수 있어요ㅠㅠ!",,,음식이 맛있어요
바다회사랑2호점,4.3,생선회,서울 마포구 동교로 143,싱싱한 방어 먹으러 홍대 횟집,2공항경의중앙홍대입구역 1번 출구에서535m,"“대” 포장 했어요

후기 보니깐 “소”가 2-3인분이라고 해서 3명이서 배불리 먹으려고 “대” 샀는데 남2여1 대식가 아닌데... 전 여자 소식좌인데 아무도 배부르게 못먹었어요 ㅠㅠㅠㅠ 

블로그 후기 보면 다 넉넉하다는데 전혀.... 
대는 5인이라는데 전혀....

소짜가 잘못 온건가 사진 비교하니 소짜 같은데 확인할길 없고 레몬이 네개이긴 한데.... 맛은 있는데 ... 담부턴 소만 먹던가 속상해서 안먹던가 해야겠어요🥲 전 후식이나 먹어야겠어요..

셋이서 대 먹는데 배가 안부르거든요 
대식가 아닙니다...",,,"음식이 맛있어요, 재료가 신선해요"
바다회사랑2호점,4.3,생선회,서울 마포구 동교로 143,싱싱한 방어 먹으러 홍대 횟집,2공항경의중앙홍대입구역 1번 출구에서535m,"방어회 맛집..20분정도 대기해서 포장해 왔어요~
방어회 처음 먹었는데. . 맛있네요~",,,재료가 신선해요
바다회사랑2호점,4.3,생선회,서울 마포구 동교로 143,싱싱한 방어 먹으러 홍대 횟집,2공항경의중앙홍대입구역 1번 출구에서535m,"한시간 정도 기다리고 포장해왔어요.
그치만 기다린 보람 있게 너무 맛있었습니다👍",,,"양이 많아요, 음식이 맛있어요, 재료가 신선해요, 특별한 메뉴가 있어요"
바다회사랑2호점,4.3,생선회,서울 마포구 동교로 143,싱싱한 방어 먹으러 홍대 횟집,2공항경의중앙홍대입구역 1번 출구에서535m,겨울이면 찾아줘야하는 방어회 맛집 바다회사랑 2호점. 1호점보다 공간이 더 큰 것 같다. 주말 네시 쯤 도착해서 30분 정도 대기한 것 같다.,,,"재료가 신선해요, 특별한 메뉴가 있어요, 음식이 맛있어요"
바다회사랑2호점,4.3,생선회,서울 마포구 동교로 143,싱싱한 방어 먹으러 홍대 횟집,2공항경의중앙홍대입구역 1번 출구에서535m,"토요일 5시 반에 줄서서 8시에 입장 했습니다,,,
얼어죽는줄 알았지만 기다린 보람은 있네요.
근데 매장이 너무 시끄럽고 아재들이 많아서 좀 스트레스 받긴 합니다. 방어 부위 땟갈 너무 좋고,,, 신선하고 좋았네요. 매운탕은 그저그런 싱거운맛이이었고, 딱 횟감만 먹기 좋은곳이네요. 그리고 김추가랑 백김치 추가도 추가요금있습니다. 한번쯤은 가볼만한데 평일 방문 추천드리고,,,,몇점 먹으면 느끼해서 커플이시면 소짜리 추천요.",,,"특별한 날 가기 좋아요, 음식이 맛있어요, 재료가 신선해요, 특별한 메뉴가 있어요"
바다회사랑2호점,4.3,생선회,서울 마포구 동교로 143,싱싱한 방어 먹으러 홍대 횟집,2공항경의중앙홍대입구역 1번 출구에서535m,"방어회는 여기만한데가 없는거 같아요 요즘 일본산방어가 많은데 국내산이라 부모님도 포장해 드렸어요 
크리스마스날이라 웨이팅 더 각오하고 갔어요
2:30오픈 1:40 도착 2:50분 2층으로 들어갔어요 대충 23팀정도 앞에 있었는데 기다리는데 발가락이 너무 추웠어요 그치만 맛있어서 만족",,,"화장실이 깨끗해요, 음식이 맛있어요, 특별한 메뉴가 있어요, 재료가 신선해요"
바다회사랑2호점,4.3,생선회,서울 마포구 동교로 143,싱싱한 방어 먹으러 홍대 횟집,2공항경의중앙홍대입구역 1번 출구에서535m,"토요일 1시 20분부터 오픈런해서 두시반에 바로 들어갔습니다! 제 뒤로 늘어진 줄을 보니 2시쯤 오시면 두시간은 기다려야할듯하더라고요 ..
방어 소 / 방어는 역시나 오늘도 맛있었습니다:)
근데 일하시는분들마다 반찬 리필 해주시는게 달라서 좀 그랬어요~ 누구는 안된다 누구는 된다; 옆테이블은 주고 우리는 못주고???
예전보다 가격은 올랐는데 서비스는 더 별로에요",,,"음식이 맛있어요, 재료가 신선해요"
바다회사랑2호점,4.3,생선회,서울 마포구 동교로 143,싱싱한 방어 먹으러 홍대 횟집,2공항경의중앙홍대입구역 1번 출구에서535m,기대한 만큼 너무 맛있게 먹고 왔어요,,,"음식이 맛있어요, 특별한 메뉴가 있어요, 재료가 신선해요"
바다회사랑2호점,4.3,생선회,서울 마포구 동교로 143,싱싱한 방어 먹으러 홍대 횟집,2공항경의중앙홍대입구역 1번 출구에서535m,"너무 사람많아서 술자리 모임 비추
방어회 회전율좋아 싱싱합니다
다른집과다른점? 이제는 없는듯
김치 예전같지 않네요
묵은지 아니네요",,,재료가 신선해요
바다회사랑2호점,4.3,생선회,서울 마포구 동교로 143,싱싱한 방어 먹으러 홍대 횟집,2공항경의중앙홍대입구역 1번 출구에서535m,"웨이팅 한시간정도 했지만 정말 맛있어요!
진짜 추울때가 맛있습니다!",,,"음식이 맛있어요, 단체모임 하기 좋아요"
바다회사랑2호점,4.3,생선회,서울 마포구 동교로 143,싱싱한 방어 먹으러 홍대 횟집,2공항경의중앙홍대입구역 1번 출구에서535m,두툼한 대방어 올려 초밥 만들어 먹으면 맛있어요. 테이블 간격도 좁고 시끄럽긴 해요.,,,"가성비가 좋아요, 양이 많아요"
바다회사랑2호점,4.3,생선회,서울 마포구 동교로 143,싱싱한 방어 먹으러 홍대 횟집,2공항경의중앙홍대입구역 1번 출구에서535m,"대기하는거 개선됐음좋겠어요
그거말곤 만족합니다! 비린내도없고 두껍고
방어안좋아하는 지인들도갔는데 맛있게 잘먹었어요.
아근데 매운탕은비리좀 별로였네요",,,음식이 맛있어요
바다회사랑2호점,4.3,생선회,서울 마포구 동교로 143,싱싱한 방어 먹으러 홍대 횟집,2공항경의중앙홍대입구역 1번 출구에서535m,수년간 다니는 집이지만 변함없는 대방어 맛집입니다^^ 물론 다른회도 맛나고요~~,,,"매장이 청결해요, 친절해요, 화장실이 깨끗해요, 매장이 넓어요, 단체모임 하기 좋아요"
바다회사랑2호점,4.3,생선회,서울 마포구 동교로 143,싱싱한 방어 먹으러 홍대 횟집,2공항경의중앙홍대입구역 1번 출구에서535m,"드디어 가본 바다회사랑😄😄

역시나적시나 사람은 엄청 많네요

사람들 생각은 다 같은생각

옆테이블 사람들도 이런말을 하더라구요

아니 일찍온사람들은 연차내고 여기온건가?
사장님들인가?😁😁😁😁

역시 사람들 생각은 거기서 거깈ㅋㅋㅋㅋㅋ

일단방어 맛은 말해뭐합니까

겁나맛잇짘ㅋㅋㅋㅋㅋㅋ

다만 매운탕은 제입맛엔 별로더라구요😒😒

웨이팅만 없고 그러면 참 좋을텐데

제방문하고싶어도 웨이팅땜에 무서워서 못하는중...ㅋㅋㅋㅋ

나중에 눈치보고 또 방문할게요😙😙😙🥰🥰🥰",,,"음식이 맛있어요, 양이 많아요, 재료가 신선해요, 가성비가 좋아요, 특별한 메뉴가 있어요"
